0.000000,0.007143
0.035760,0.015692
0.071519,0.032755
0.107279,0.064761
0.143039,0.121447
0.178798,0.215912
0.214558,0.363976
0.250318,0.581752
0.286078,0.881643
0.321837,1.266811
0.357597,1.725874
0.393357,2.229364
0.429116,2.730407
0.464876,3.170690
0.500636,3.491042
0.536395,3.644459
0.572155,3.607319
7.116176,3.653648
7.143185,3.714956
7.170189,3.777305
7.197198,3.840696
7.224207,3.905165
7.251216,3.970693
7.278220,4.037335
7.305230,4.105093
7.332238,4.173982
7.359243,4.244040
7.386252,4.315269
7.413260,4.387684
7.440269,4.461323
7.467274,4.536186
7.494283,4.612310
7.521291,4.689731
7.548300,4.768431
7.575305,4.848445
7.602314,4.929830
7.629322,5.012548
7.656327,5.096674
7.683336,5.182206
7.710344,5.269181
7.737353,5.357617
7.764357,5.447534
7.791367,5.538948
7.818375,5.631915
7.845379,5.726417
7.872388,5.822526
7.899397,5.920242
7.926406,6.019604
7.953410,6.120627
7.980419,6.223350
8.007428,6.327789
8.034437,6.433982
8.061441,6.541965
8.088449,6.651758
8.115458,6.763377
8.142464,6.876895
8.169472,6.992296
8.196481,7.109651
8.223489,7.228961
8.250494,7.350280
8.277503,7.473646
8.304511,7.599058
8.331516,7.726588
8.358525,7.856274
8.385533,7.988116
8.412542,8.122169
8.439548,8.258486
8.466556,8.397087
8.493565,8.538008
8.520574,8.681286
8.547578,8.826994
8.574587,8.975131
8.601596,9.125752
8.628601,9.278894
8.655609,9.434631
8.682618,9.592962
8.709626,9.753961
8.736631,9.917644
8.763640,10.084085
8.790648,10.253323
8.817654,10.425410
8.844663,10.600365
8.871671,10.778260
8.898680,10.959152
8.925685,11.143077
8.952693,11.330090
8.979702,11.520225
9.006710,11.713557
9.033715,11.910142
9.060724,12.110033
9.087732,12.313268
9.114738,12.519918
9.141747,12.730021
9.168755,12.943667
9.195764,13.160895
9.222769,13.381758
9.249777,13.606348
9.276786,13.834683
9.303791,14.066872
9.330799,14.302952
9.357808,14.542979
9.384817,14.787061
9.411821,15.035216
9.438830,15.287538
9.465839,15.544096
9.492847,15.804967
9.519853,16.070221
9.546862,16.339916
9.573870,16.614140
9.600875,16.892969
9.627884,17.176474
9.654892,17.464727
9.681901,17.757841
9.708906,18.055851
9.735914,18.358868
9.762923,18.666979
9.789928,18.980261
9.816936,19.298786
9.843946,19.622681
9.870954,19.951984
9.897959,20.286840
9.924968,20.627291
9.951976,20.973473
9.978985,21.325464
10.005990,21.683359
10.032998,22.047241
10.060007,22.417265
10.087012,22.793480
10.114020,23.176001
10.141029,23.564949
10.168037,23.960438
10.195043,24.362541
10.222052,24.771400
10.249060,25.187132
10.276065,25.609840
10.303074,26.039639
10.330083,26.476633
10.357091,26.920988
10.384096,27.372782
10.411105,27.832155
10.438113,28.299253
10.465122,28.774193
10.492126,29.257076
10.519135,29.748089
10.546144,30.247341
10.573149,30.754963
10.600157,31.271095
10.627167,31.795904
10.654175,32.329521
10.681179,32.872086
10.708188,33.423767
10.735196,33.984695
10.762201,34.555046
10.789210,35.134953
10.816218,35.724598
10.843227,36.324142
10.870233,36.933758
10.897241,37.553596
10.924250,38.183834
10.951258,38.824665
10.978263,39.476238
11.005272,40.138733
11.032281,40.812359
11.059285,41.497288
11.086294,42.193710
11.113303,42.901825
11.140311,43.621830
11.167316,44.353912
11.194325,45.098270
11.221334,45.855141
11.248339,46.624691
11.275348,47.407177
11.302356,48.202774
11.329365,49.011745
11.356370,49.834274
11.383378,50.670612
11.410387,51.521000
11.437395,52.385632
11.464400,53.264793
11.491409,54.158714
11.518417,55.067627
11.545423,55.991802
11.572432,56.931484
11.599440,57.886932
11.626449,58.858418
11.653454,59.846199
11.680462,60.850571
11.707471,61.871784
11.734476,62.910149
11.761484,63.965923
11.788493,65.039421
11.815501,66.130951
11.842506,67.240784
11.869515,68.369247
11.896523,69.516655
11.923532,70.683319
11.950538,71.869545
11.977546,73.075699
12.004555,74.302094
12.031560,75.549065
12.058569,76.816956
12.085577,78.106125
12.112586,79.416946
12.139591,80.749763
12.166599,82.104935
12.193608,83.482857
12.220613,84.883904
12.247622,86.308449
12.274631,87.756927
12.301639,89.229691
12.328644,90.727180
12.355653,92.249817
12.382661,93.797974
12.409670,95.372147
12.436675,96.972725
12.463683,98.600166
12.490692,100.254906
12.517697,101.937431
12.544705,103.648193
12.571714,105.387657
12.598722,107.156311
12.625728,108.954659
12.652737,110.783180
12.679745,112.642395
12.706750,114.532814
12.733759,116.454956
12.760767,118.409348
12.787776,120.396553
12.814781,122.417084
12.841789,124.471550
12.868798,126.560486
12.895807,128.684479
12.922812,130.844116
12.949821,133.039993
12.976830,135.272751
13.003834,137.542938
13.030843,139.851257
13.057852,142.198288
13.084860,144.584717
13.111864,147.011215
13.138874,149.478409
13.165882,151.987030
13.192886,154.537750
13.219895,157.131241
13.246904,159.768326
13.273913,162.449615
13.300918,165.175919
13.327926,167.947952
13.354936,170.766541
13.381944,173.632416
13.408948,176.546387
13.435957,179.509262
13.462965,182.521866
13.489970,185.585037
13.516979,188.699585
13.543987,191.866455
13.570996,195.086426
13.598001,198.360458
13.625010,201.689438
13.652019,205.074249
13.679024,208.515884
13.706032,212.015305
13.733041,215.573456
13.760050,219.191299
13.787055,222.869858
13.814063,226.610153
13.841072,230.413223
13.868080,234.280136
13.895085,238.211899
13.922094,242.209702
13.949102,246.274551
13.976108,250.407623
14.003117,254.610107
14.030125,258.883087
14.057134,263.227753
14.084139,267.645355
14.111147,272.137115
14.138156,276.704224
14.165161,281.347992
14.192169,286.069702
14.219178,290.870636
14.246186,295.752167
14.273191,300.715607
14.300200,305.762329
14.327209,310.893768
14.354218,316.111328
14.381223,321.416473
14.408231,326.810577
14.435240,332.295288
14.462245,337.871979
14.489253,343.542297
14.516262,349.307800
14.543271,355.170044
14.570275,361.130646
14.597284,367.191284
17.516743,365.364746
17.516743,365.364746
17.516743,365.364746
17.516743,4019.012451
17.574791,4019.012451
17.574791,0.000000
